gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annotation
1104|12157,45.3555,1.619,0.2135,7.5838,3.355e-14,1.247e-13,heterogeneous nuclear ribonucleoprotein hrp1
1104|12158,1.0638,3.9937,2.3917,1.6698,0.09496,0.1247,hypothetical protein CGGC5_12402
1104|12159,48.4497,2.8134,0.8732,3.222,0.001273,0.002224,---NA---
1104|12160,97.6805,0.5901,0.1731,3.4085,0.0006533,0.001177,hypothetical protein CGLO_15524
1104|12161,8301.5901,-11.871,0.2706,-43.8701,0.0,0.0,---NA---
1104|12163,7.4555,-0.932,0.6654,-1.4006,0.1613,0.2011,glutamate-cysteine ligase
1104|12164,135.1207,4.4888,0.2359,19.0315,9.356e-81,1.745e-79,---NA---
1104|12165,2.7846,2.966,1.1881,2.4963,0.01255,0.01922,integral membrane protein
1104|12166,135.4148,-0.4975,0.1277,-3.8954,9.804e-05,0.0001946,ornithine decarboxylase antizyme
1104|12167,5.2528,-0.1194,0.5687,-0.21,0.8337,0.8654,---NA---
1104|12168,3.5596,-1.556,3.8459,-0.4046,0.6858,0.7326,---NA---
1104|12170,98.1494,2.2928,0.178,12.882,5.682e-38,4.734e-37,het domain containing protein
1104|12171,27.8652,3.7258,0.3887,9.5853,9.221e-22,4.708e-21,---NA---
1104|12172,54.1156,4.2749,0.3355,12.7405,3.523e-37,2.879e-36,hypothetical protein CGLO_08812
1104|12174,1.2635,2.1592,1.3309,1.6223,0.1047,0.1364,orp1 like protein
1104|12176,4.1964,-0.2961,0.7527,-0.3935,0.694,0.7405,major facilitator superfamily transporter
1104|12177,10.0854,5.5423,0.9195,6.0274,1.667e-09,4.744e-09,pol-like partial
1104|12179,972.6326,11.6802,0.6653,17.5558,5.37e-69,8.292e-68,hypothetical protein CGGC5_307
1104|12180,397.2382,-4.029,0.1849,-21.7884,2.988e-105,8.261e-104,hypothetical protein CGLO_07639
1104|12181,9.4946,1.8582,0.4253,4.3691,1.247e-05,2.684e-05,gmc oxidoreductase
1104|12182,8.0313,7.4078,2.0124,3.681,0.0002323,0.0004423,---NA---
1104|12183,3.243,-5.3707,1.5073,-3.5631,0.0003664,0.0006822,group protein
1104|12184,0.5907,-4.323,2.9768,-1.4522,0.1464,0.1844,hypothetical protein CGGC5_12153
1104|12185,63.2444,2.0765,0.2684,7.7379,1.011e-14,3.843e-14,hypothetical protein CGGC5_12152
1104|12186,60.6863,-0.0777,0.1747,-0.4445,0.6567,0.7044,hypothetical protein CGGC5_871
1104|12187,822.5785,-8.3959,0.3247,-25.8601,1.875e-147,9.179e-146,---NA---
1104|12188,57.9542,-4.3957,0.4775,-9.2049,3.42e-20,1.639e-19,hypothetical protein FG05_11060
1104|12189,2.0517,-1.9892,1.8,-1.1051,0.2691,0.3186,---NA---
1104|12190,1.619,4.017,2.2208,1.8088,0.07048,0.09505,aldehyde dehydrogenase
1104|12192,244.6002,-3.9537,0.3632,-10.8863,1.34e-27,8.345e-27,hypothetical protein CGGC5_707
1104|12193,30.845,5.6203,1.9841,2.8327,0.004616,0.007534,hypothetical protein CGGC5_13797
1104|12194,3.3466,-3.4625,1.4562,-2.3778,0.01742,0.02605,"alcohol dehydrogenase, putative"
1104|12195,55.9947,-0.1437,0.2693,-0.5336,0.5936,0.6462,gnat family
1104|12196,41.2709,-0.9972,0.2014,-4.9505,7.402e-07,1.753e-06,transthyretin domain protein
1104|12197,31.3182,2.4467,0.3408,7.1786,7.042e-13,2.448e-12,glycosyltransferase family 28 domain-containing protein
1104|12198,0.5053,3.8974,2.7285,1.4284,0.1532,0.1919,spx domain-containing protein
1104|12199,19.9947,-5.4777,2.0308,-2.6973,0.006991,0.01112,formyl transferase
1104|12201,49.9172,3.9793,0.449,8.8619,7.868e-19,3.584e-18,hypothetical protein CGLO_01366
1104|12202,3.6444,-2.4328,1.1082,-2.1953,0.02814,0.04077,fad-binding domain-containing protein
1104|12203,30.3535,2.1077,0.2575,8.1839,2.747e-16,1.127e-15,---NA---
1104|12205,16.7866,0.3003,0.3306,0.9082,0.3638,0.4174,hypothetical protein CSUB01_11032
1104|12206,0.9859,-1.7193,1.2417,-1.3846,0.1662,0.2065,hypothetical protein PEXP_021260
1104|12207,40.3974,-9.5711,1.4019,-6.8274,8.646e-12,2.824e-11,---NA---
1104|12209,4.3729,0.3125,0.694,0.4503,0.6525,0.7006,hypothetical protein FOPG_17135
1104|12210,9.3961,0.9752,0.5109,1.9086,0.05631,0.07753,"hypothetical protein V492_00220, partial"
1104|12214,3.6496,6.1405,2.0202,3.0395,0.002369,0.004009,methyltransferase domain-containing protein
1104|12215,6.9919,7.6302,1.9866,3.8408,0.0001227,0.0002408,wd domain-containing protein
1104|12218,2.3933,5.0308,1.5662,3.2121,0.001318,0.0023,cytochrome p450
1104|12219,11.8744,0.7863,0.6586,1.1939,0.2325,0.2791,major facilitator superfamily transporter
1104|12220,141.9924,3.3058,0.7432,4.4482,8.66e-06,1.886e-05,---NA---
1104|12221,14.7102,-5.1636,0.6596,-7.8287,4.93e-15,1.903e-14,O-methyltransferase
1104|12222,14.4627,4.6443,0.698,6.654,2.852e-11,9.02e-11,30s ribosomal subunit
1104|12224,763.8905,1.8599,0.2872,6.4758,9.433e-11,2.886e-10,aromatic prenyltransferase
1104|12226,8.6156,2.9011,0.5532,5.2444,1.568e-07,3.905e-07,54s ribosomal protein l3
1104|12227,35.1064,5.3945,0.5489,9.8271,8.608e-23,4.559e-22,cytochrome p450
1104|12228,1.3185,2.9103,1.6853,1.7269,0.08419,0.1117,fungal specific transcription factor
1104|12229,83.9772,5.6262,0.5604,10.0402,1.015e-23,5.533e-23,oleate delta-12 desaturase
1104|12230,0.7185,4.3421,3.5282,1.2307,0.2184,0.2641,la domain-containing protein
1104|12231,162.5986,0.3232,0.2603,1.2414,0.2144,0.2598,kr domain-containing protein
1104|12232,0.6935,-0.5718,1.3542,-0.4222,0.6729,0.7204,cell division control protein 3
1104|12233,14.4877,-1.9695,0.4424,-4.4522,8.501e-06,1.853e-05,variant sh3 domain-containing protein
1104|12234,2.9909,5.2487,1.5541,3.3774,0.0007317,0.001313,dimethylaniline monooxygenase 2
1104|12235,25.0252,-2.1045,0.2684,-7.8419,4.438e-15,1.716e-14,fungal specific transcription factor
1104|12236,2.434,6.0939,2.0515,2.9705,0.002974,0.004972,cytochrome p450
1104|12237,15.0038,1.848,0.4542,4.0691,4.72e-05,9.666e-05,xylanolytic transcriptional activator xlnr
1104|12238,27.9666,-3.3803,0.3538,-9.5537,1.251e-21,6.347e-21,hypothetical protein CGLO_09735
1104|12239,7.9852,7.6533,2.0335,3.7637,0.0001674,0.0003239,hypothetical protein CGGC5_15269
1104|12240,74.5673,-1.7202,0.1664,-10.3354,4.873e-25,2.791e-24,ring finger domain-containing protein
1104|12242,1.6025,-1.0741,0.9706,-1.1067,0.2684,0.3178,ydg sra domain-containing protein
1104|12244,2.2947,3.721,2.0846,1.785,0.07426,0.0996,palmitoyl protein thioesterase
1104|12245,3.4306,-2.3028,1.4536,-1.5842,0.1131,0.1461,duf1445 domain protein
1104|12246,12.9622,-0.9485,0.4299,-2.2063,0.02736,0.03973,hypothetical protein CGGC5_1764
1104|12247,2748.9224,-1.6798,0.0987,-17.0204,5.798e-65,8.453e-64,ring zinc finger partial
1104|12248,39.6558,1.2486,0.2454,5.0878,3.623e-07,8.769e-07,hypothetical protein CGGC5_14911
1104|12249,144.7703,1.4224,0.171,8.3189,8.875e-17,3.728e-16,mitochondrial import protein mmp37
1104|12250,81.7519,1.3918,0.1686,8.257,1.494e-16,6.206e-16,dual specificity phosphatase
1104|12251,2.4727,2.8895,2.1721,1.3303,0.1834,0.2258,peptidase family m3
1104|12252,53.2855,-0.5962,0.2026,-2.9418,0.003263,0.005423,snf2 family domain-containing protein
1104|12253,27.2538,1.3583,0.292,4.651,3.304e-06,7.47e-06,myosin regulatory light chain cdc4
1104|12254,42.3196,2.9936,0.3233,9.2602,2.041e-20,9.883e-20,saff domain-containing protein
1104|12255,2.229,4.9793,2.1479,2.3182,0.02044,0.03024,tap domain protein
1104|12257,5.0696,3.3227,1.0496,3.1656,0.001548,0.002682,aldo keto reductase
1104|12258,159.5658,1.0775,0.2069,5.2068,1.921e-07,4.751e-07,endoplasmic reticulum protein
1104|12259,4.3099,0.3071,0.6278,0.4891,0.6248,0.6746,kynurenine 3-monooxygenase
1104|12260,22.2887,6.9285,0.9116,7.6,2.96e-14,1.103e-13,---NA---
1104|12261,68.7342,2.865,0.7273,3.9394,8.167e-05,0.0001636,mandelate racemase muconate lactonizing protein
1104|12262,19.2285,-1.0455,0.367,-2.849,0.004386,0.00718,aminotransferase class i and ii
1104|12263,1.7134,-0.3703,1.048,-0.3534,0.7238,0.7694,serine carboxypeptidase
1104|12264,99.3283,-2.0153,0.2692,-7.4871,7.044e-14,2.573e-13,amino acid permease
1104|12265,8.259,3.9644,1.6475,2.4063,0.01612,0.02425,at hook domain-containing protein
1104|12267,50.9331,2.3248,0.3319,7.0049,2.472e-12,8.355e-12,hypothetical protein CGGC5_1763
1104|12268,99.8048,-0.9759,0.2798,-3.4879,0.0004868,0.0008932,pre-rrna processing protein
1104|12269,250.6162,1.9968,0.1444,13.8303,1.674e-43,1.599e-42,cytidine and deoxycytidylate deaminase zinc-binding region
1104|12270,43.624,0.0007,0.3323,0.0021,0.9983,0.9989,hypothetical protein CGGC5_1900
1104|12272,7.0576,2.7242,0.7404,3.6793,0.0002339,0.000445,hypothetical protein SNOG_10107
1104|12274,17.6269,3.1827,0.4454,7.1453,8.98e-13,3.109e-12,proline dehydrogenase
1104|12275,37.7235,0.2413,0.2217,1.0884,0.2764,0.3265,methionyl-trna synthetase
1104|12276,5.3903,0.4556,0.5677,0.8025,0.4223,0.4778,alpha beta hydrolase fold protein
1104|12277,3.9512,6.9627,4.5235,1.5392,0.1238,0.1583,hypothetical protein NECHADRAFT_37245
1104|12278,36.0805,0.92,0.2688,3.4227,0.0006201,0.001121,electron transfer flavoprotein alpha-subunit
1104|12279,19.8875,0.7974,0.2937,2.7152,0.006624,0.01058,hypothetical protein CGGC5_1896
1104|12280,0.6039,-3.7623,3.055,-1.2315,0.2181,0.2638,plasma membrane g-protein coupled receptor
1104|12281,34.632,-0.5229,0.2892,-1.8079,0.07062,0.09522,binding domain-containing protein
1104|12282,31.5469,-1.9503,0.8872,-2.1983,0.02793,0.04048,---NA---
1104|12283,9.9588,2.1795,2.1728,1.0031,0.3158,0.3679,hypothetical protein CGLO_14416
1104|12284,107.6654,-2.602,0.1586,-16.405,1.763e-60,2.371e-59,hypothetical protein CGGC5_1776
1104|12286,13.699,3.638,0.6084,5.9795,2.238e-09,6.312e-09,duf1680 domain containing protein
1104|12287,2481.7376,2.3774,0.1568,15.1637,6.146e-52,7.096e-51,spindle assembly checkpoint component mad1
1104|12288,91.7672,-1.3405,0.1407,-9.5274,1.613e-21,8.134e-21,lipase 2
1104|12289,650.0138,-5.7493,0.169,-34.0246,9.645e-254,1.545e-251,mucin-like protein 1
1104|12290,56.1175,4.0281,0.3741,10.7661,4.978e-27,3.026e-26,hypothetical protein CGGC5_12474
1104|12291,79.202,3.6834,0.313,11.7682,5.694e-32,4.02e-31,gpr1 fun34 -class plasma membrane protein
1104|12292,169.5608,9.7857,1.0992,8.9029,5.441e-19,2.494e-18,hypothetical protein CSUB01_11096
1104|12293,438.807,-3.492,0.1051,-33.229,4.112e-242,5.976e-240,hypothetical protein CGGC5_1893
1104|12294,1.3192,-0.3777,1.1773,-0.3208,0.7484,0.792,methyltransferase domain-containing protein
1104|12295,46.9954,1.6413,0.5488,2.9909,0.002782,0.004667,hypothetical protein CGGC5_12475
1104|12296,101.1438,2.292,0.2681,8.5502,1.229e-17,5.358e-17,hypothetical protein CGGC5_1889
1104|12297,162.3411,-2.6946,0.2004,-13.4491,3.117e-41,2.837e-40,alg9-like mannosyltransferase
1104|12298,422.5966,0.7105,0.1425,4.9864,6.15e-07,1.465e-06,zn 2cys6 transcription factor
1104|12299,132.6868,2.6079,1.5056,1.7321,0.08325,0.1106,hypothetical protein CGGC5_12479
1104|12300,113.0751,-7.3275,0.5754,-12.735,3.78e-37,3.086e-36,cytochrome p450
1104|12301,194.7184,0.3391,0.2154,1.5742,0.1154,0.1487,conserved serine-threonine rich protein
1104|12302,8.9308,-6.2341,1.4801,-4.212,2.531e-05,5.294e-05,cell division protein kinase
1104|12303,167.8793,-2.7053,0.1654,-16.3565,3.912e-60,5.248e-59,sterol glucosyltransferase
1104|12304,137.0249,-0.5775,0.1729,-3.3402,0.0008371,0.001492,snf2 family domain-containing protein
1104|12305,779.6711,-4.4323,0.1427,-31.068,6.519e-212,6.758e-210,---NA---
1104|12306,34.8182,1.3842,0.324,4.2725,1.933e-05,4.087e-05,hypothetical protein CGGC5_1772
1104|12307,129.8238,-3.4771,0.1661,-20.9311,2.792e-97,6.881e-96,c-type cyclin
1104|12308,36.0112,1.8335,0.3451,5.3132,1.077e-07,2.706e-07,hypothetical protein CGGC5_14912
1104|12309,1.1415,3.7413,2.1623,1.7303,0.08358,0.111,nudix domain-containing protein
1104|12310,1.6969,0.6159,1.4888,0.4137,0.6791,0.7263,methyltransferase domain-containing protein
1104|12311,28.8125,2.4681,0.3487,7.0773,1.47e-12,5.026e-12,fungal transcriptional regulatory protein
1104|12312,76.5866,-0.6705,0.2093,-3.2036,0.001357,0.002365,hypothetical protein CH063_04142
1104|12313,38.3916,0.4473,0.281,1.5916,0.1115,0.1441,---NA---
1104|12314,117.5148,-1.6784,0.1281,-13.105,3.082e-39,2.648e-38,---NA---
1104|12315,170.0164,-1.9164,0.1886,-10.1636,2.881e-24,1.598e-23,ankyrin repeat protein
1104|12316,0.7739,0.4539,1.6557,0.2742,0.784,0.8221,---NA---
1104|12317,93.0882,0.1045,0.1897,0.5509,0.5817,0.6344,x-pro dipeptidyl-peptidase c-terminal non-catalytic domain-containing protein
1104|12318,266.7503,-0.375,0.548,-0.6842,0.4938,0.5486,hypothetical protein CGGC5_12477
1104|12319,367.4359,-3.3059,0.1799,-18.3753,2.072e-75,3.537e-74,hypothetical protein CGGC5_472
1104|12320,25.5774,2.3272,0.3651,6.3735,1.847e-10,5.558e-10,alpha beta
1104|12321,2.4242,-0.064,0.7728,-0.0828,0.934,0.9461,hypothetical protein CGGC5_8341
1104|12322,1.1415,-1.9523,1.4033,-1.3912,0.1642,0.2042,phytanoyl- hydroxylase
1104|12323,28.3652,0.5163,0.282,1.8311,0.06709,0.09091,zip zinc transporter
1104|12324,32.5607,1.1462,0.2935,3.9053,9.41e-05,0.0001871,hypothetical protein CGGC5_12810
1104|12325,44.4492,0.0019,0.1972,0.0098,0.9922,0.9934,glycosyl hydrolase family 18
1104|12326,13.1965,1.0177,0.7073,1.4388,0.1502,0.1886,nuclear pore protein
1104|12327,1.369,-3.0719,1.3676,-2.2463,0.02469,0.03612,membrane protein
1104|12328,66.5289,0.9139,0.2015,4.5356,5.744e-06,1.271e-05,hypothetical protein CGLO_13150
1104|12330,101.5738,-2.9253,0.1577,-18.5482,8.427e-77,1.467e-75,amidohydrolase 2
1104|12331,79.8239,2.061,0.2185,9.4318,4.032e-21,1.999e-20,alpha beta hydrolase fold-3 domain protein
1104|12332,2281.6401,2.2252,0.1598,13.9257,4.423e-44,4.306e-43,phytanoyl- dioxygenase
1104|12333,52.1519,-2.1275,0.254,-8.3763,5.46e-17,2.324e-16,cell wall galactomannoprotein mp2 allergen f17-like protein
1104|12334,13126.3167,1.4458,0.1306,11.073,1.697e-28,1.08e-27,ubid family decarboxylase
1104|12335,33.7532,2.127,0.3095,6.8726,6.303e-12,2.076e-11,thermostable beta-glucosidase b
1104|12337,2.2549,0.4235,0.8337,0.508,0.6115,0.6626,hypothetical protein CGGC5_471
1104|12338,30.2998,1.6338,0.3475,4.702,2.576e-06,5.869e-06,peptidase family m20 protein
1104|12339,9.4939,-1.9243,0.5823,-3.3044,0.0009517,0.001686,feruloyl esterase b precursor
1104|12340,0.5132,-0.1735,1.7009,-0.102,0.9188,0.9353,hypothetical protein CGLO_13147
1104|12341,2.2702,-1.5655,0.9317,-1.6803,0.0929,0.1222,hypothetical protein CGGC5_478
1104|12342,0.7367,-3.3604,1.7542,-1.9156,0.05541,0.0764,alkaline serine protease alp1
1104|12343,21.4318,2.2378,0.5361,4.1744,2.988e-05,6.203e-05,short-chain dehydrogenase reductase
1104|12344,64.9131,-0.53,0.1665,-3.1825,0.00146,0.002536,zn 2cys6 transcription factor
1104|12345,43.4509,-0.0037,0.1885,-0.0198,0.9842,0.9865,elymoclavine monooxygenase
1104|12346,0.7341,2.1721,2.0301,1.0699,0.2847,0.3353,alpha-tubulin suppressor and related rcc1 domain-containing protein
1104|12347,201.8279,0.6967,0.1351,5.157,2.509e-07,6.147e-07,methyltransferase domain-containing protein
1104|12348,3.9846,0.9006,0.5435,1.6571,0.0975,0.1277,hypothetical protein CGGC5_468
1104|12350,21.5923,-0.1224,0.3397,-0.3603,0.7186,0.7642,putative transposase
1104|12351,112.2374,-3.5191,0.262,-13.4314,3.957e-41,3.595e-40,hypothetical protein CGGC5_12478
1104|12352,509.9874,-2.7254,0.2181,-12.4965,7.804e-36,6.14e-35,aspartic proteinase
1104|12353,20.1223,-0.1913,0.5041,-0.3795,0.7043,0.7504,fumarate reductase succinate dehydrogenase flavoprotein domain protein
1104|12354,216.4858,-4.0273,0.1862,-21.6292,9.552e-104,2.575e-102,hypothetical protein CGGC5_12476
1104|12355,690.738,-0.7867,0.2362,-3.3304,0.0008672,0.001543,---NA---
1104|12356,272.8236,1.049,0.2839,3.6949,0.00022,0.0004205,hypothetical protein CGGC5_14878
1104|12357,137.8659,4.0235,0.3936,10.2217,1.585e-24,8.887e-24,---NA---
1104|12358,305.9127,-0.2594,0.1417,-1.8309,0.06712,0.09094,hypothetical protein GLRG_11757
1104|12360,10.1526,1.0384,0.3832,2.7097,0.006735,0.01074,hypothetical protein CGLO_12248
1104|12361,1336.0341,-3.1776,0.1074,-29.5896,2.034e-192,1.686e-190,hypothetical protein CGGC5_4688
1104|12362,1.042,-3.1809,1.3668,-2.3273,0.01995,0.02957,cwf18 pre-mrna splicing factor
1104|12363,1.9417,-2.4589,0.9788,-2.5123,0.012,0.01843,hypothetical protein CGGC5_4684
1104|12364,0.4937,0.1436,1.7192,0.0836,0.9334,0.9457,emp24 gp25l p24 family gold
1104|12365,25.2386,0.0876,0.2897,0.3024,0.7624,0.8049,duf1253 domain-containing protein
1104|12366,7.771,1.4395,0.6614,2.1764,0.02953,0.04265,hypothetical protein CGGC5_4680
1104|12367,342.3547,-5.2219,0.1963,-26.6077,5.532e-156,3.034e-154,---NA---
1104|12368,33.1033,-1.0973,0.3968,-2.7651,0.005691,0.009178,formate-tetrahydrofolate ligase
1104|12369,138.8885,-0.355,0.1476,-2.4045,0.0162,0.02436,r3h domain-containing protein
1104|12370,20.1334,2.3623,0.3203,7.3744,1.65e-13,5.936e-13,glycosyltransferase family 28 domain-containing protein
1104|12371,58.7238,-0.7024,0.2016,-3.4846,0.0004928,0.0009034,hypothetical protein CGGC5_4692
1104|12372,28.5917,4.0972,0.5306,7.7221,1.144e-14,4.342e-14,---NA---
1104|12374,59.9682,-3.5812,0.22,-16.2748,1.491e-59,1.973e-58,zn 2cys6 transcription factor
1104|12375,2172.4745,-5.5587,0.097,-57.3266,0.0,0.0,---NA---
1104|12377,44.8955,-4.5578,0.3423,-13.314,1.92e-40,1.704e-39,---NA---
1104|12378,110.327,1.7918,0.1582,11.3236,1.003e-29,6.611e-29,ribosomal protein l17
1104|12379,2.1901,-0.2676,0.898,-0.298,0.7657,0.8077,ferric reductase like transmembrane component
1104|12380,4.0704,-1.5974,1.4789,-1.0802,0.2801,0.3305,37s ribosomal protein
1104|12381,46.9765,3.4426,0.3973,8.6638,4.561e-18,2.022e-17,snf2 family domain-containing protein
1104|12382,55.5529,1.6805,0.2899,5.7975,6.732e-09,1.834e-08,pentatricopeptide repeat domain-containing protein
1104|12384,2.6734,-6.0727,2.0687,-2.9356,0.00333,0.005526,eukaryotic translation initiation factor 3 subunit f
1104|12385,158.6327,-1.8541,0.3364,-5.5121,3.546e-08,9.174e-08,hypothetical protein CGGC5_4693
1104|12386,8.4446,4.9972,1.2543,3.984,6.777e-05,0.0001368,multiple ankyrin repeats single kh domain-containing protein
1104|12388,3.9227,5.235,1.4626,3.5792,0.0003446,0.0006439,hypothetical protein Cob_11003
1104|12389,231.673,-0.7993,0.1386,-5.768,8.02e-09,2.172e-08,rhomboid family protein
1104|12390,273.1934,0.5763,0.1473,3.911,9.19e-05,0.000183,alpha- -mannosyltransferase cmt1
1104|12391,94.7152,0.657,0.2653,2.4767,0.01326,0.02022,inf-
1104|12392,3.1774,-1.7069,0.9035,-1.8892,0.05886,0.08076,hypothetical protein CGLO_02055
1104|12393,192.7457,-2.3647,0.1782,-13.2712,3.403e-40,3.004e-39,sam domain-containing protein
1104|12394,8.7757,1.0131,0.5527,1.8329,0.06681,0.09059,short-chain dehydrogenase
1104|12395,99.7463,-3.313,0.1954,-16.9525,1.845e-64,2.665e-63,haloacid dehalogenase-like hydrolase
1104|12396,415.0436,-1.4004,0.1073,-13.0475,6.564e-39,5.585e-38,phosphatidylserine decarboxylase
1104|12397,4.906,4.1895,1.7752,2.36,0.01827,0.02724,triacylglycerol lipase
1104|12398,15.9622,2.2046,0.4259,5.1764,2.262e-07,5.563e-07,trna processing endoribonuclease
1104|12399,48.0961,6.7062,0.6317,10.6166,2.495e-26,1.492e-25,---NA---
1104|12401,23.2371,1.1841,0.3271,3.6194,0.0002953,0.000556,coatomer subunit epsilon
1104|12402,53.0441,-0.8674,0.3363,-2.5793,0.0099,0.01541,integral membrane protein
1104|12403,49.326,2.1925,0.2959,7.4089,1.274e-13,4.606e-13,forkhead domain-containing protein
1104|12404,96.4545,1.5195,0.3359,4.5234,6.085e-06,1.342e-05,arrestin
1104|12405,69.646,-7.2097,1.9988,-3.607,0.0003098,0.0005818,---NA---
1104|12406,1.3088,2.6081,1.7062,1.5287,0.1264,0.1613,protein-l-isoaspartate(d-aspartate) o-methyltransferase
1104|12407,4.231,2.5481,0.7424,3.4321,0.000599,0.001086,cell wall biogenesis protein mhp1
1104|12408,17.4531,-0.587,0.3016,-1.9458,0.05167,0.07162,ste12 interacting protein
1104|12409,86.0476,0.598,0.1522,3.9294,8.516e-05,0.0001701,miz sp-ring zinc finger
1104|12410,14.0161,-1.4324,0.3764,-3.8054,0.0001416,0.0002761,hypothetical protein Cob_11009
1104|12411,38.4634,1.1603,0.2741,4.2334,2.302e-05,4.834e-05,sulfate transporter
1104|12412,56.6541,4.1434,0.3619,11.4503,2.343e-30,1.571e-29,short hydrophobic elastin-like polypeptide with low transition temperature #1
1104|12413,30.8704,2.0014,0.5494,3.6426,0.0002699,0.0005107,hypothetical protein CGGC5_4583
1104|12414,43.2925,-0.3224,0.2249,-1.4338,0.1516,0.1902,hypothetical protein CGLO_02350
1104|12415,32.4601,4.3866,0.4036,10.8684,1.63e-27,1.012e-26,hypothetical protein CGGC5_2482
1104|12416,354.1183,-4.5516,0.2517,-18.0823,4.393e-73,7.192e-72,predicted protein
1104|12417,0.8756,4.1831,2.7129,1.542,0.1231,0.1576,60s ribosomal protein l5
1104|12419,2.548,-0.2866,1.6454,-0.1742,0.8617,0.8909,---NA---
1104|12420,5.8345,-1.1559,1.8232,-0.634,0.5261,0.5802,---NA---
1104|12421,1.4176,-1.2513,2.6416,-0.4737,0.6357,0.6845,family pseudouridine synthase
1104|12422,24.0142,3.0243,0.4349,6.9535,3.563e-12,1.191e-11,oxidoreductase nad-binding rossmann fold protein
1104|12423,156.9494,-5.7255,0.2649,-21.6116,1.398e-103,3.753e-102,---NA---
1104|12425,51.7235,-0.1946,0.2319,-0.8393,0.4013,0.4563,kinetochore protein
1104|12426,1.8631,2.3172,1.352,1.7139,0.08654,0.1144,glycosyl hydrolase family 31
1104|12427,478.373,4.1881,0.3705,11.3036,1.259e-29,8.28e-29,---NA---
1104|12428,9.5113,4.8167,2.0089,2.3976,0.0165,0.02479,hypothetical protein CFIO01_11399
1104|12429,4.5283,0.6722,2.425,0.2772,0.7816,0.8204,dna-directed rna polymerase ii subunit rpb2
1104|12430,86.1973,3.9209,0.251,15.6222,5.144e-55,6.252e-54,peptidyl-prolyl cis-trans isomerase b precursor
1104|12431,96.8127,-3.8271,0.2865,-13.3601,1.035e-40,9.297e-40,---NA---
1104|12432,6.9891,-0.2567,1.1706,-0.2193,0.8264,0.8588,patatin-like phospholipase
1104|12433,44.6343,-4.3427,1.4471,-3.001,0.002691,0.004525,hypothetical protein F503_08851
1104|12436,114.7598,-2.3374,0.1568,-14.9045,3.083e-50,3.427e-49,bzip transcription factor
1104|12437,152.7816,4.597,1.4132,3.2529,0.001142,0.002006,---NA---
1104|12438,8.7404,1.4313,0.4735,3.0231,0.002502,0.00422,som1 protein
1104|12439,33.8529,-0.0577,0.6556,-0.088,0.9299,0.9428,hypothetical protein CGGC5_6070
1104|12440,124.1525,-1.1064,0.229,-4.8321,1.351e-06,3.142e-06,argininosuccinate lyase
1104|12441,45.4103,0.1215,0.1927,0.6307,0.5283,0.5823,amino acid permease
1104|12442,10.8558,1.2269,0.4963,2.4719,0.01344,0.02048,metaphase-anaphase transition protein
1104|12443,219.4908,1.1007,0.1798,6.1205,9.328e-10,2.699e-09,---NA---
1104|12444,20.5614,1.2962,0.6938,1.8682,0.06174,0.08438,pheromone receptor
1104|12446,68.8885,-1.5203,0.2777,-5.475,4.374e-08,1.125e-07,hypothetical protein CGGC5_4568
1104|12447,456.9459,0.9086,0.1193,7.6156,2.625e-14,9.807e-14,transporter particle component
1104|12448,32.9468,0.1754,0.2682,0.6539,0.5132,0.5676,vacuolar atpase
1104|12449,125.2524,-0.8756,0.1487,-5.8892,3.88e-09,1.075e-08,hypothetical protein CGGC5_4573
1104|12450,259.1783,-1.0002,0.1371,-7.293,3.032e-13,1.076e-12,duf1716 domain-containing protein
1104|12451,83.4296,-0.1412,0.1655,-0.8534,0.3934,0.4479,mcm2 3 5 family protein
1104|12452,181.8287,-5.5678,0.2963,-18.7908,8.974e-79,1.62e-77,hypothetical protein CGGC5_6044
1104|12453,43.8124,-0.6072,0.2173,-2.7948,0.005194,0.008417,hypothetical protein CFIO01_11408
1104|12455,58.9682,5.0843,0.4507,11.2809,1.631e-29,1.069e-28,der1-like family protein
1104|12456,151.1525,-1.9759,0.1264,-15.6272,4.753e-55,5.786e-54,cytochrome c oxidase assembly protein
1104|12457,37.4921,0.353,0.2744,1.2862,0.1984,0.2421,calpain family cysteine protease
1104|12458,126.2093,-1.3651,0.1578,-8.6485,5.218e-18,2.31e-17,galactan -beta-galactosidase
1104|12459,4.3373,-2.6071,0.6451,-4.0413,5.315e-05,0.0001084,wsc domain-containing protein
1104|12460,94.7115,1.0036,0.1923,5.2189,1.8e-07,4.464e-07,uev domain-containing protein
1104|12461,309.0621,0.17,0.1268,1.3408,0.18,0.222,gtp-binding protein
1104|12462,31.1533,2.0529,0.4098,5.0098,5.45e-07,1.304e-06,hypothetical protein CGGC5_4574
1104|12463,79.7654,4.0921,0.359,11.3999,4.185e-30,2.788e-29,exo-alpha-sialidase neuraminidase
1104|12464,176.4259,-0.3365,0.1771,-1.8998,0.05746,0.07892,wd domain-containing protein
1104|12465,2.0968,-3.9214,1.5915,-2.464,0.01374,0.02091,hypothetical protein CGLO_01058
1104|12468,2.3811,-4.4337,1.5771,-2.8112,0.004935,0.008022,hypothetical protein CGGC5_4578
1104|12470,32.5556,-0.2979,0.3011,-0.9895,0.3224,0.3747,---NA---
1104|12471,75.7304,-1.0301,0.1704,-6.0461,1.484e-09,4.242e-09,---NA---
