sample,mate,cycle,mean_q,q25,median_q,q75,n_reads
CIH3,1,22,40.885,42.0,42.0,42.0,100000
CIH3,1,23,40.896,42.0,42.0,42.0,100000
CIH3,1,24,40.412,42.0,42.0,42.0,100000
CIH3,1,25,40.61,42.0,42.0,42.0,100000
CIH3,1,26,40.641,42.0,42.0,42.0,100000
CIH3,1,27,40.467,42.0,42.0,42.0,100000
CIH3,1,28,40.611,42.0,42.0,42.0,100000
CIH3,1,29,40.451,42.0,42.0,42.0,100000
CIH3,1,30,40.456,42.0,42.0,42.0,100000
CIH3,1,31,40.486,42.0,42.0,42.0,100000
CIH3,1,32,40.533,42.0,42.0,42.0,100000
CIH3,1,33,40.194,42.0,42.0,42.0,100000
CIH3,1,34,40.08,42.0,42.0,42.0,100000
CIH3,1,35,40.206,42.0,42.0,42.0,100000
CIH3,1,36,40.413,42.0,42.0,42.0,100000
CIH3,1,37,40.243,42.0,42.0,42.0,100000
CIH3,1,38,40.364,42.0,42.0,42.0,100000
CIH3,1,39,40.507,42.0,42.0,42.0,100000
CIH3,1,40,40.416,42.0,42.0,42.0,100000
CIH3,1,41,40.378,42.0,42.0,42.0,100000
CIH3,1,42,40.247,42.0,42.0,42.0,100000
CIH3,1,43,40.185,42.0,42.0,42.0,100000
CIH3,1,44,40.303,42.0,42.0,42.0,100000
CIH3,1,45,40.352,42.0,42.0,42.0,100000
CIH3,1,46,40.291,42.0,42.0,42.0,100000
CIH3,1,47,40.103,42.0,42.0,42.0,100000
CIH3,1,48,40.172,42.0,42.0,42.0,100000
CIH3,1,49,40.309,42.0,42.0,42.0,100000
CIH3,1,50,40.269,42.0,42.0,42.0,100000
CIH3,1,51,40.402,42.0,42.0,42.0,100000
CIH3,1,52,40.309,42.0,42.0,42.0,100000
CIH3,1,53,39.798,42.0,42.0,42.0,100000
CIH3,1,54,39.844,42.0,42.0,42.0,100000
CIH3,1,55,40.003,42.0,42.0,42.0,100000
CIH3,1,56,39.874,42.0,42.0,42.0,100000
CIH3,1,57,39.968,42.0,42.0,42.0,100000
CIH3,1,58,39.942,42.0,42.0,42.0,100000
CIH3,1,59,40.169,42.0,42.0,42.0,100000
CIH3,1,60,40.141,42.0,42.0,42.0,100000
CIH3,1,61,40.2,42.0,42.0,42.0,100000
CIH3,1,62,40.27,42.0,42.0,42.0,100000
CIH3,1,63,40.009,42.0,42.0,42.0,100000
CIH3,1,64,40.219,42.0,42.0,42.0,100000
CIH3,1,65,39.734,42.0,42.0,42.0,100000
CIH3,1,66,39.832,42.0,42.0,42.0,100000
CIH3,1,67,40.044,42.0,42.0,42.0,100000
CIH3,1,68,40.028,42.0,42.0,42.0,100000
CIH3,1,69,40.0,42.0,42.0,42.0,100000
CIH3,1,70,39.675,42.0,42.0,42.0,100000
CIH3,1,71,39.372,42.0,42.0,42.0,100000
CIH3,1,72,39.553,42.0,42.0,42.0,100000
CIH3,1,73,39.462,42.0,42.0,42.0,100000
CIH3,1,74,39.589,42.0,42.0,42.0,100000
CIH3,1,75,39.757,42.0,42.0,42.0,100000
CIH3,1,76,39.033,37.0,42.0,42.0,100000
CIH3,1,77,39.543,42.0,42.0,42.0,100000
CIH3,1,78,39.588,42.0,42.0,42.0,100000
CIH3,1,79,39.859,42.0,42.0,42.0,100000
CIH3,1,80,39.544,42.0,42.0,42.0,100000
CIH3,1,81,39.662,42.0,42.0,42.0,100000
CIH3,1,82,39.779,42.0,42.0,42.0,100000
CIH3,1,83,39.8,42.0,42.0,42.0,100000
CIH3,1,84,39.826,42.0,42.0,42.0,100000
CIH3,1,85,39.954,42.0,42.0,42.0,100000
CIH3,1,86,40.099,42.0,42.0,42.0,100000
CIH3,1,87,39.879,42.0,42.0,42.0,100000
CIH3,1,88,39.254,42.0,42.0,42.0,100000
CIH3,1,89,39.767,42.0,42.0,42.0,100000
CIH3,1,90,39.669,42.0,42.0,42.0,100000
CIH3,1,91,39.783,42.0,42.0,42.0,100000
CIH3,1,92,39.739,42.0,42.0,42.0,100000
CIH3,1,93,39.701,42.0,42.0,42.0,100000
CIH3,1,94,39.884,42.0,42.0,42.0,100000
CIH3,1,95,39.606,42.0,42.0,42.0,100000
CIH3,1,96,39.868,42.0,42.0,42.0,100000
CIH3,1,97,39.512,42.0,42.0,42.0,100000
CIH3,1,98,39.347,42.0,42.0,42.0,100000
CIH3,1,99,39.12,42.0,42.0,42.0,100000
CIH3,1,100,39.529,42.0,42.0,42.0,100000
CIH3,1,101,39.52,42.0,42.0,42.0,100000
CIH3,1,102,39.645,42.0,42.0,42.0,100000
CIH3,1,103,39.526,42.0,42.0,42.0,100000
CIH3,1,104,39.468,42.0,42.0,42.0,100000
CIH3,1,105,39.666,42.0,42.0,42.0,100000
CIH3,1,106,39.763,42.0,42.0,42.0,100000
CIH3,1,107,39.421,42.0,42.0,42.0,100000
CIH3,1,108,39.5,42.0,42.0,42.0,100000
CIH3,1,109,39.758,42.0,42.0,42.0,100000
CIH3,1,110,39.723,42.0,42.0,42.0,100000
CIH3,1,111,39.765,42.0,42.0,42.0,100000
CIH3,1,112,38.931,42.0,42.0,42.0,100000
CIH3,1,113,39.51,42.0,42.0,42.0,100000
CIH3,1,114,39.658,42.0,42.0,42.0,100000
CIH3,1,115,39.406,42.0,42.0,42.0,100000
CIH3,1,116,38.992,42.0,42.0,42.0,100000
CIH3,1,117,39.185,42.0,42.0,42.0,100000
CIH3,1,118,39.436,42.0,42.0,42.0,100000
CIH3,1,119,39.545,42.0,42.0,42.0,100000
CIH3,1,120,39.358,42.0,42.0,42.0,100000
CIH3,1,121,39.31,42.0,42.0,42.0,100000
CIH3,1,122,39.357,42.0,42.0,42.0,100000
CIH3,1,123,39.236,42.0,42.0,42.0,100000
CIH3,1,124,39.236,42.0,42.0,42.0,100000
CIH3,1,125,38.817,37.0,42.0,42.0,100000
CIH3,1,126,38.473,37.0,42.0,42.0,100000
CIH3,1,127,38.727,37.0,42.0,42.0,100000
CIH3,1,128,38.69,37.0,42.0,42.0,100000
CIH3,1,129,38.626,37.0,42.0,42.0,100000
CIH3,1,130,38.572,37.0,42.0,42.0,100000
CIH3,1,131,38.466,37.0,42.0,42.0,100000
CIH3,1,132,38.657,37.0,42.0,42.0,100000
CIH3,1,133,38.262,37.0,42.0,42.0,100000
CIH3,1,134,38.65,37.0,42.0,42.0,100000
CIH3,1,135,38.321,37.0,42.0,42.0,100000
CIH3,1,136,38.507,37.0,42.0,42.0,100000
CIH3,1,137,38.556,37.0,42.0,42.0,100000
CIH3,1,138,38.714,37.0,42.0,42.0,100000
CIH3,1,139,38.418,37.0,42.0,42.0,100000
CIH3,1,140,37.914,37.0,42.0,42.0,100000
CIH3,1,141,38.157,37.0,42.0,42.0,100000
CIH3,1,142,38.229,37.0,42.0,42.0,100000
CIH3,1,143,38.28,37.0,42.0,42.0,100000
CIH3,1,144,37.903,37.0,42.0,42.0,100000
CIH3,1,145,38.088,37.0,42.0,42.0,100000
CIH3,1,146,38.043,37.0,42.0,42.0,100000
CIH3,1,147,38.229,37.0,42.0,42.0,100000
CIH3,1,148,37.545,37.0,42.0,42.0,100000
CIH3,1,149,37.75,37.0,42.0,42.0,100000
CIH3,1,150,37.868,37.0,42.0,42.0,100000
CIH3,2,1,30.356,32.0,32.0,32.0,100000
CIH3,2,2,31.249,32.0,32.0,32.0,100000
CIH3,2,3,35.279,37.0,37.0,37.0,100000
CIH3,2,4,35.775,37.0,37.0,37.0,100000
CIH3,2,5,35.854,37.0,37.0,37.0,100000
CIH3,2,6,40.03,42.0,42.0,42.0,100000
CIH3,2,7,40.076,42.0,42.0,42.0,100000
CIH3,2,8,40.412,42.0,42.0,42.0,100000
CIH3,2,9,40.382,42.0,42.0,42.0,100000
CIH3,2,10,40.463,42.0,42.0,42.0,100000
CIH3,2,11,40.617,42.0,42.0,42.0,100000
CIH3,2,12,40.339,42.0,42.0,42.0,100000
CIH3,2,13,40.508,42.0,42.0,42.0,100000
CIH3,2,14,39.866,42.0,42.0,42.0,100000
CIH3,2,15,40.347,42.0,42.0,42.0,100000
CIH3,2,16,40.348,42.0,42.0,42.0,100000
CIH3,2,17,40.38,42.0,42.0,42.0,100000
CIH3,2,18,40.276,42.0,42.0,42.0,100000
CIH3,2,19,40.23,42.0,42.0,42.0,100000
CIH3,2,20,40.441,42.0,42.0,42.0,100000
CIH3,2,21,40.282,42.0,42.0,42.0,100000
CIH3,2,22,39.819,42.0,42.0,42.0,100000
CIH3,2,23,39.677,42.0,42.0,42.0,100000
CIH3,2,24,40.019,42.0,42.0,42.0,100000
CIH3,2,25,39.297,42.0,42.0,42.0,100000
CIH3,2,26,40.066,42.0,42.0,42.0,100000
CIH3,2,27,39.953,42.0,42.0,42.0,100000
CIH3,2,28,39.939,42.0,42.0,42.0,100000
CIH3,2,29,39.655,42.0,42.0,42.0,100000
CIH3,2,30,40.129,42.0,42.0,42.0,100000
CIH3,2,31,39.841,42.0,42.0,42.0,100000
CIH3,2,32,40.132,42.0,42.0,42.0,100000
CIH3,2,33,40.322,42.0,42.0,42.0,100000
CIH3,2,34,39.839,42.0,42.0,42.0,100000
CIH3,2,35,40.061,42.0,42.0,42.0,100000
CIH3,2,36,40.016,42.0,42.0,42.0,100000
CIH3,2,37,40.159,42.0,42.0,42.0,100000
CIH3,2,38,39.947,42.0,42.0,42.0,100000
CIH3,2,39,39.979,42.0,42.0,42.0,100000
CIH3,2,40,40.037,42.0,42.0,42.0,100000
CIH3,2,41,40.039,42.0,42.0,42.0,100000
CIH3,2,42,39.955,42.0,42.0,42.0,100000
CIH3,2,43,39.957,42.0,42.0,42.0,100000
CIH3,2,44,40.061,42.0,42.0,42.0,100000
CIH3,2,45,40.133,42.0,42.0,42.0,100000
CIH3,2,46,39.919,42.0,42.0,42.0,100000
CIH3,2,47,39.956,42.0,42.0,42.0,100000
CIH3,2,48,39.723,42.0,42.0,42.0,100000
CIH3,2,49,39.942,42.0,42.0,42.0,100000
CIH3,2,50,39.197,42.0,42.0,42.0,100000
CIH3,2,51,39.287,42.0,42.0,42.0,100000
CIH3,2,52,39.457,42.0,42.0,42.0,100000
CIH3,2,53,39.716,42.0,42.0,42.0,100000
CIH3,2,54,39.736,42.0,42.0,42.0,100000
CIH3,2,55,39.766,42.0,42.0,42.0,100000
CIH3,2,56,39.934,42.0,42.0,42.0,100000
CIH3,2,57,39.761,42.0,42.0,42.0,100000
CIH3,2,58,39.633,42.0,42.0,42.0,100000
CIH3,2,59,39.646,42.0,42.0,42.0,100000
CIH3,2,60,39.407,42.0,42.0,42.0,100000
CIH3,2,61,39.656,42.0,42.0,42.0,100000
CIH3,2,62,39.661,42.0,42.0,42.0,100000
CIH3,2,63,39.457,42.0,42.0,42.0,100000
CIH3,2,64,39.618,42.0,42.0,42.0,100000
CIH3,2,65,39.309,42.0,42.0,42.0,100000
CIH3,2,66,39.285,42.0,42.0,42.0,100000
CIH3,2,67,39.474,42.0,42.0,42.0,100000
CIH3,2,68,39.403,42.0,42.0,42.0,100000
CIH3,2,69,39.567,42.0,42.0,42.0,100000
CIH3,2,70,39.716,42.0,42.0,42.0,100000
CIH3,2,71,39.649,42.0,42.0,42.0,100000
CIH3,2,72,39.702,42.0,42.0,42.0,100000
CIH3,2,73,39.428,42.0,42.0,42.0,100000
CIH3,2,74,38.886,42.0,42.0,42.0,100000
CIH3,2,75,39.193,42.0,42.0,42.0,100000
CIH3,2,76,38.098,37.0,42.0,42.0,100000
CIH3,2,77,38.88,37.0,42.0,42.0,100000
CIH3,2,78,39.01,42.0,42.0,42.0,100000
CIH3,2,79,39.26,42.0,42.0,42.0,100000
CIH3,2,80,38.988,42.0,42.0,42.0,100000
CIH3,2,81,39.113,42.0,42.0,42.0,100000
CIH3,2,82,39.302,42.0,42.0,42.0,100000
CIH3,2,83,39.081,42.0,42.0,42.0,100000
CIH3,2,84,39.132,42.0,42.0,42.0,100000
CIH3,2,85,39.226,42.0,42.0,42.0,100000
CIH3,2,86,39.197,42.0,42.0,42.0,100000
CIH3,2,87,39.459,42.0,42.0,42.0,100000
CIH3,2,88,39.487,42.0,42.0,42.0,100000
CIH3,2,89,39.468,42.0,42.0,42.0,100000
CIH3,2,90,39.593,42.0,42.0,42.0,100000
CIH3,2,91,39.01,42.0,42.0,42.0,100000
CIH3,2,92,39.223,42.0,42.0,42.0,100000
CIH3,2,93,38.894,42.0,42.0,42.0,100000
CIH3,2,94,39.041,42.0,42.0,42.0,100000
CIH3,2,95,38.918,42.0,42.0,42.0,100000
CIH3,2,96,39.12,42.0,42.0,42.0,100000
CIH3,2,97,39.12,42.0,42.0,42.0,100000
CIH3,2,98,39.044,42.0,42.0,42.0,100000
CIH3,2,99,39.028,42.0,42.0,42.0,100000
CIH3,2,100,38.894,42.0,42.0,42.0,100000
CIH3,2,101,39.019,42.0,42.0,42.0,100000
CIH3,2,102,38.928,42.0,42.0,42.0,100000
CIH3,2,103,39.032,42.0,42.0,42.0,100000
CIH3,2,104,39.0,42.0,42.0,42.0,100000
CIH3,2,105,38.57,37.0,42.0,42.0,100000
CIH3,2,106,38.702,37.0,42.0,42.0,100000
CIH3,2,107,38.132,37.0,42.0,42.0,100000
CIH3,2,108,38.359,37.0,42.0,42.0,100000
CIH3,2,109,37.52,37.0,42.0,42.0,100000
CIH3,2,110,37.918,37.0,42.0,42.0,100000
CIH3,2,111,38.163,37.0,42.0,42.0,100000
CIH3,2,112,37.626,37.0,42.0,42.0,100000
CIH3,2,113,37.282,37.0,42.0,42.0,100000
CIH3,2,114,37.842,37.0,42.0,42.0,100000
CIH3,2,115,37.336,37.0,42.0,42.0,100000
CIH3,2,116,37.784,37.0,42.0,42.0,100000
CIH3,2,117,38.11,37.0,42.0,42.0,100000
CIH3,2,118,38.261,37.0,42.0,42.0,100000
CIH3,2,119,37.864,37.0,42.0,42.0,100000
CIH3,2,120,37.828,37.0,42.0,42.0,100000
CIH3,2,121,37.504,37.0,42.0,42.0,100000
CIH3,2,122,37.851,37.0,42.0,42.0,100000
CIH3,2,123,37.97,37.0,42.0,42.0,100000
CIH3,2,124,37.168,37.0,42.0,42.0,100000
CIH3,2,125,37.339,37.0,42.0,42.0,100000
CIH3,2,126,37.471,37.0,42.0,42.0,100000
CIH3,2,127,36.969,37.0,42.0,42.0,100000
CIH3,2,128,36.538,37.0,42.0,42.0,100000
CIH3,2,129,36.318,32.0,42.0,42.0,100000
CIH3,2,130,36.59,32.0,42.0,42.0,100000
CIH3,2,131,36.604,32.0,42.0,42.0,100000
CIH3,2,132,36.521,32.0,42.0,42.0,100000
CIH3,2,133,36.497,32.0,42.0,42.0,100000
CIH3,2,134,36.333,32.0,42.0,42.0,100000
CIH3,2,135,36.167,32.0,42.0,42.0,100000
CIH3,2,136,35.929,32.0,42.0,42.0,100000
CIH3,2,137,35.873,32.0,42.0,42.0,100000
CIH3,2,138,35.704,32.0,37.0,42.0,100000
CIH3,2,139,35.745,32.0,37.0,42.0,100000
CIH3,2,140,35.348,32.0,37.0,42.0,100000
CIH3,2,141,35.067,32.0,37.0,42.0,100000
CIH3,2,142,35.067,32.0,37.0,42.0,100000
CIH3,2,143,35.109,32.0,37.0,42.0,100000
CIH3,2,144,35.255,32.0,37.0,42.0,100000
CIH3,2,145,35.059,32.0,37.0,42.0,100000
CIH3,2,146,35.002,32.0,37.0,42.0,100000
CIH3,2,147,35.225,32.0,37.0,42.0,100000
CIH3,2,148,34.254,32.0,37.0,42.0,100000
CIH3,2,149,34.435,32.0,37.0,42.0,100000
CIH3,2,150,34.846,32.0,37.0,42.0,100000
CON1,1,1,31.664,32.0,32.0,32.0,100000
CON1,1,2,31.656,32.0,32.0,32.0,100000
CON1,1,3,35.272,32.0,37.0,37.0,100000
CON1,1,4,35.853,37.0,37.0,37.0,100000
CON1,1,5,36.326,37.0,37.0,37.0,100000
CON1,1,6,39.479,41.0,41.0,41.0,100000
CON1,1,7,39.657,41.0,41.0,41.0,100000
CON1,1,8,39.499,41.0,41.0,41.0,100000
CON1,1,9,39.991,41.0,41.0,41.0,100000
CON1,1,10,39.994,41.0,41.0,41.0,100000
CON1,1,11,39.965,41.0,41.0,41.0,100000
CON1,1,12,39.911,41.0,41.0,41.0,100000
CON1,1,13,39.945,41.0,41.0,41.0,100000
CON1,1,14,39.976,41.0,41.0,41.0,100000
CON1,1,15,40.005,41.0,41.0,41.0,100000
CON1,1,16,39.779,41.0,41.0,41.0,100000
CON1,1,17,39.98,41.0,41.0,41.0,100000
CON1,1,18,39.637,41.0,41.0,41.0,100000
CON1,1,19,39.836,41.0,41.0,41.0,100000
CON1,1,20,39.923,41.0,41.0,41.0,100000
CON1,1,21,39.944,41.0,41.0,41.0,100000
CON1,1,22,39.939,41.0,41.0,41.0,100000
CON1,1,23,39.901,41.0,41.0,41.0,100000
CON1,1,24,39.862,41.0,41.0,41.0,100000
CON1,1,25,39.977,41.0,41.0,41.0,100000
CON1,1,26,39.647,41.0,41.0,41.0,100000
CON1,1,27,39.65,41.0,41.0,41.0,100000
CON1,1,28,39.801,41.0,41.0,41.0,100000
CON1,1,29,39.722,41.0,41.0,41.0,100000
CON1,1,30,39.764,41.0,41.0,41.0,100000
CON1,1,31,39.734,41.0,41.0,41.0,100000
CON1,1,32,39.644,41.0,41.0,41.0,100000
CON1,1,33,39.692,41.0,41.0,41.0,100000
CON1,1,34,39.704,41.0,41.0,41.0,100000
CON1,1,35,39.759,41.0,41.0,41.0,100000
CON1,1,36,39.684,41.0,41.0,41.0,100000
CON1,1,37,39.501,41.0,41.0,41.0,100000
CON1,1,38,39.639,41.0,41.0,41.0,100000
CON1,1,39,39.623,41.0,41.0,41.0,100000
CON1,1,40,39.583,41.0,41.0,41.0,100000
CON1,1,41,39.605,41.0,41.0,41.0,100000
CON1,1,42,39.614,41.0,41.0,41.0,100000
CON1,1,43,39.49,41.0,41.0,41.0,100000
CON1,1,44,39.678,41.0,41.0,41.0,100000
CON1,1,45,39.671,41.0,41.0,41.0,100000
CON1,1,46,39.646,41.0,41.0,41.0,100000
CON1,1,47,39.601,41.0,41.0,41.0,100000
CON1,1,48,39.615,41.0,41.0,41.0,100000
CON1,1,49,39.438,41.0,41.0,41.0,100000
CON1,1,50,39.453,41.0,41.0,41.0,100000
CON1,1,51,39.158,41.0,41.0,41.0,100000
CON1,1,52,39.379,41.0,41.0,41.0,100000
CON1,1,53,39.444,41.0,41.0,41.0,100000
CON1,1,54,39.41,41.0,41.0,41.0,100000
CON1,1,55,39.275,41.0,41.0,41.0,100000
CON1,1,56,39.317,41.0,41.0,41.0,100000
CON1,1,57,39.217,41.0,41.0,41.0,100000
CON1,1,58,39.405,41.0,41.0,41.0,100000
CON1,1,59,39.265,41.0,41.0,41.0,100000
CON1,1,60,39.279,41.0,41.0,41.0,100000
CON1,1,61,39.397,41.0,41.0,41.0,100000
CON1,1,62,39.27,41.0,41.0,41.0,100000
CON1,1,63,39.394,41.0,41.0,41.0,100000
CON1,1,64,39.295,41.0,41.0,41.0,100000
CON1,1,65,39.325,41.0,41.0,41.0,100000
CON1,1,66,39.102,41.0,41.0,41.0,100000
CON1,1,67,39.291,41.0,41.0,41.0,100000
CON1,1,68,39.391,41.0,41.0,41.0,100000
CON1,1,69,39.345,41.0,41.0,41.0,100000
CON1,1,70,39.433,41.0,41.0,41.0,100000
CON1,1,71,39.317,41.0,41.0,41.0,100000
CON1,1,72,39.417,41.0,41.0,41.0,100000
CON1,1,73,39.102,41.0,41.0,41.0,100000
CON1,1,74,39.244,41.0,41.0,41.0,100000
CON1,1,75,39.019,41.0,41.0,41.0,100000
CON1,1,76,38.585,37.0,41.0,41.0,100000
CON1,1,77,38.91,41.0,41.0,41.0,100000
CON1,1,78,39.061,41.0,41.0,41.0,100000
CON1,1,79,39.014,41.0,41.0,41.0,100000
CON1,1,80,38.969,41.0,41.0,41.0,100000
CON1,1,81,39.212,41.0,41.0,41.0,100000
CON1,1,82,39.186,41.0,41.0,41.0,100000
CON1,1,83,38.97,41.0,41.0,41.0,100000
CON1,1,84,39.004,41.0,41.0,41.0,100000
CON1,1,85,39.08,41.0,41.0,41.0,100000
CON1,1,86,39.116,41.0,41.0,41.0,100000
CON1,1,87,39.011,41.0,41.0,41.0,100000
CON1,1,88,39.163,41.0,41.0,41.0,100000
CON1,1,89,39.197,41.0,41.0,41.0,100000
CON1,1,90,39.122,41.0,41.0,41.0,100000
CON1,1,91,39.118,41.0,41.0,41.0,100000
CON1,1,92,39.202,41.0,41.0,41.0,100000
CON1,1,93,38.951,41.0,41.0,41.0,100000
CON1,1,94,39.16,41.0,41.0,41.0,100000
CON1,1,95,38.911,41.0,41.0,41.0,100000
CON1,1,96,38.99,41.0,41.0,41.0,100000
CON1,1,97,38.965,41.0,41.0,41.0,100000
CON1,1,98,39.009,41.0,41.0,41.0,100000
CON1,1,99,39.172,41.0,41.0,41.0,100000
CON1,1,100,38.932,41.0,41.0,41.0,100000
CON1,1,101,39.002,41.0,41.0,41.0,100000
CON1,1,102,38.824,41.0,41.0,41.0,100000
CON1,1,103,38.843,41.0,41.0,41.0,100000
CON1,1,104,38.786,41.0,41.0,41.0,100000
CON1,1,105,38.909,41.0,41.0,41.0,100000
CON1,1,106,38.99,41.0,41.0,41.0,100000
CON1,1,107,38.88,41.0,41.0,41.0,100000
CON1,1,108,38.816,41.0,41.0,41.0,100000
CON1,1,109,38.883,41.0,41.0,41.0,100000
CON1,1,110,38.9,41.0,41.0,41.0,100000
CON1,1,111,38.806,41.0,41.0,41.0,100000
CON1,1,112,38.785,41.0,41.0,41.0,100000
CON1,1,113,38.724,41.0,41.0,41.0,100000
CON1,1,114,38.651,41.0,41.0,41.0,100000
CON1,1,115,38.553,41.0,41.0,41.0,100000
CON1,1,116,38.785,41.0,41.0,41.0,100000
CON1,1,117,38.702,41.0,41.0,41.0,100000
CON1,1,118,38.653,41.0,41.0,41.0,100000
CON1,1,119,38.665,41.0,41.0,41.0,100000
CON1,1,120,38.516,41.0,41.0,41.0,100000
CON1,1,121,38.405,41.0,41.0,41.0,100000
CON1,1,122,38.636,41.0,41.0,41.0,100000
CON1,1,123,38.502,41.0,41.0,41.0,100000
CON1,1,124,38.533,41.0,41.0,41.0,100000
CON1,1,125,38.444,37.0,41.0,41.0,100000
CON1,1,126,38.6,41.0,41.0,41.0,100000
CON1,1,127,38.417,37.0,41.0,41.0,100000
CON1,1,128,38.471,37.0,41.0,41.0,100000
CON1,1,129,38.309,37.0,41.0,41.0,100000
CON1,1,130,38.292,37.0,41.0,41.0,100000
CON1,1,131,38.102,37.0,41.0,41.0,100000
CON1,1,132,38.152,37.0,41.0,41.0,100000
CON1,1,133,37.914,37.0,41.0,41.0,100000
CON1,1,134,38.09,37.0,41.0,41.0,100000
CON1,1,135,38.015,37.0,41.0,41.0,100000
CON1,1,136,37.918,37.0,41.0,41.0,100000
CON1,1,137,37.865,37.0,41.0,41.0,100000
CON1,1,138,37.69,37.0,41.0,41.0,100000
CON1,1,139,37.824,37.0,41.0,41.0,100000
CON1,1,140,37.748,37.0,41.0,41.0,100000
CON1,1,141,37.668,37.0,41.0,41.0,100000
CON1,1,142,37.45,37.0,41.0,41.0,100000
CON1,1,143,37.381,37.0,41.0,41.0,100000
CON1,1,144,37.247,37.0,41.0,41.0,100000
CON1,1,145,37.264,37.0,41.0,41.0,100000
CON1,1,146,37.311,37.0,41.0,41.0,100000
CON1,1,147,37.283,37.0,41.0,41.0,100000
CON1,1,148,36.914,37.0,41.0,41.0,100000
CON1,1,149,36.757,37.0,41.0,41.0,100000
CON1,1,150,36.622,37.0,41.0,41.0,100000
CON1,2,1,31.246,32.0,32.0,32.0,100000
CON1,2,2,31.216,32.0,32.0,32.0,100000
CON1,2,3,34.56,32.0,37.0,37.0,100000
CON1,2,4,35.278,37.0,37.0,37.0,100000
CON1,2,5,35.323,37.0,37.0,37.0,100000
CON1,2,6,38.843,41.0,41.0,41.0,100000
CON1,2,7,38.989,41.0,41.0,41.0,100000
CON1,2,8,38.83,41.0,41.0,41.0,100000
CON1,2,9,38.877,41.0,41.0,41.0,100000
CON1,2,10,38.827,41.0,41.0,41.0,100000
CON1,2,11,38.79,41.0,41.0,41.0,100000
CON1,2,12,39.07,41.0,41.0,41.0,100000
CON1,2,13,39.23,41.0,41.0,41.0,100000
CON1,2,14,38.973,41.0,41.0,41.0,100000
CON1,2,15,39.022,41.0,41.0,41.0,100000
CON1,2,16,38.858,41.0,41.0,41.0,100000
CON1,2,17,38.907,41.0,41.0,41.0,100000
CON1,2,18,38.805,41.0,41.0,41.0,100000
CON1,2,19,38.957,41.0,41.0,41.0,100000
CON1,2,20,38.893,41.0,41.0,41.0,100000
CON1,2,21,38.871,41.0,41.0,41.0,100000
CON1,2,22,39.046,41.0,41.0,41.0,100000
CON1,2,23,38.754,41.0,41.0,41.0,100000
CON1,2,24,38.573,41.0,41.0,41.0,100000
CON1,2,25,38.765,41.0,41.0,41.0,100000
CON1,2,26,39.056,41.0,41.0,41.0,100000
CON1,2,27,38.708,41.0,41.0,41.0,100000
CON1,2,28,38.947,41.0,41.0,41.0,100000
CON1,2,29,38.808,41.0,41.0,41.0,100000
CON1,2,30,38.81,41.0,41.0,41.0,100000
CON1,2,31,38.731,41.0,41.0,41.0,100000
CON1,2,32,38.869,41.0,41.0,41.0,100000
CON1,2,33,38.638,41.0,41.0,41.0,100000
CON1,2,34,38.676,41.0,41.0,41.0,100000
CON1,2,35,38.907,41.0,41.0,41.0,100000
CON1,2,36,38.561,41.0,41.0,41.0,100000
CON1,2,37,38.835,41.0,41.0,41.0,100000
CON1,2,38,38.774,41.0,41.0,41.0,100000
CON1,2,39,38.604,41.0,41.0,41.0,100000
CON1,2,40,38.632,41.0,41.0,41.0,100000
CON1,2,41,38.357,41.0,41.0,41.0,100000
CON1,2,42,38.287,41.0,41.0,41.0,100000
CON1,2,43,38.508,41.0,41.0,41.0,100000
CON1,2,44,38.432,41.0,41.0,41.0,100000
CON1,2,45,38.595,41.0,41.0,41.0,100000
CON1,2,46,38.499,41.0,41.0,41.0,100000
CON1,2,47,38.539,41.0,41.0,41.0,100000
CON1,2,48,38.452,41.0,41.0,41.0,100000
CON1,2,49,38.425,41.0,41.0,41.0,100000
CON1,2,50,38.617,41.0,41.0,41.0,100000
CON1,2,51,38.634,41.0,41.0,41.0,100000
CON1,2,52,38.492,41.0,41.0,41.0,100000
CON1,2,53,38.509,41.0,41.0,41.0,100000
CON1,2,54,38.305,41.0,41.0,41.0,100000
CON1,2,55,38.327,41.0,41.0,41.0,100000
CON1,2,56,38.324,41.0,41.0,41.0,100000
CON1,2,57,38.352,41.0,41.0,41.0,100000
CON1,2,58,38.579,41.0,41.0,41.0,100000
CON1,2,59,38.497,41.0,41.0,41.0,100000
CON1,2,60,38.06,41.0,41.0,41.0,100000
CON1,2,61,38.342,41.0,41.0,41.0,100000
CON1,2,62,38.438,41.0,41.0,41.0,100000
CON1,2,63,38.142,41.0,41.0,41.0,100000
CON1,2,64,38.234,41.0,41.0,41.0,100000
CON1,2,65,38.526,41.0,41.0,41.0,100000
CON1,2,66,38.271,41.0,41.0,41.0,100000
CON1,2,67,38.318,41.0,41.0,41.0,100000
CON1,2,68,38.128,41.0,41.0,41.0,100000
CON1,2,69,38.175,41.0,41.0,41.0,100000
CON1,2,70,38.013,41.0,41.0,41.0,100000
CON1,2,71,37.959,37.0,41.0,41.0,100000
CON1,2,72,38.089,41.0,41.0,41.0,100000
CON1,2,73,37.899,37.0,41.0,41.0,100000
CON1,2,74,38.054,41.0,41.0,41.0,100000
CON1,2,75,37.766,37.0,41.0,41.0,100000
CON1,2,76,37.22,37.0,41.0,41.0,100000
CON1,2,77,37.73,37.0,41.0,41.0,100000
CON1,2,78,37.902,37.0,41.0,41.0,100000
