term_id,term_name,gene
FS018,Transcription factor (general),1104|12374
FS018,Transcription factor (general),1104|12436
FS018,Transcription factor (general),1104|12483
FS018,Transcription factor (general),1104|12516
FS018,Transcription factor (general),1104|12631
FS018,Transcription factor (general),1104|12662
FS018,Transcription factor (general),1104|12670
FS018,Transcription factor (general),1104|12766
FS018,Transcription factor (general),1104|12827
FS018,Transcription factor (general),1104|12899
FS018,Transcription factor (general),1104|13000
FS018,Transcription factor (general),1104|13053
FS018,Transcription factor (general),1104|13316
FS018,Transcription factor (general),1104|13323
FS018,Transcription factor (general),1104|13354
FS018,Transcription factor (general),1104|13442
FS018,Transcription factor (general),1104|13474
FS018,Transcription factor (general),1104|13481
FS018,Transcription factor (general),1104|13552
FS018,Transcription factor (general),1104|13738
FS018,Transcription factor (general),1104|13763
FS018,Transcription factor (general),1104|13815
FS018,Transcription factor (general),1104|13842
FS018,Transcription factor (general),1104|13873
FS018,Transcription factor (general),1104|13925
FS018,Transcription factor (general),1104|14027
FS018,Transcription factor (general),1104|14048
FS018,Transcription factor (general),1104|14149
FS018,Transcription factor (general),1104|14223
FS018,Transcription factor (general),1104|14240
FS018,Transcription factor (general),1104|14312
FS018,Transcription factor (general),1104|14345
FS018,Transcription factor (general),1104|14359
FS018,Transcription factor (general),1104|14378
FS018,Transcription factor (general),1104|14382
FS018,Transcription factor (general),1104|14399
FS018,Transcription factor (general),1104|14524
FS018,Transcription factor (general),1104|14685
FS018,Transcription factor (general),1104|14702
FS018,Transcription factor (general),1104|14707
FS018,Transcription factor (general),1104|14730
FS018,Transcription factor (general),1104|14762
FS018,Transcription factor (general),1104|14875
FS018,Transcription factor (general),1104|14878
FS018,Transcription factor (general),1104|14932
FS018,Transcription factor (general),1104|14940
FS018,Transcription factor (general),1104|15046
FS018,Transcription factor (general),1104|15080
FS018,Transcription factor (general),1104|15089
FS018,Transcription factor (general),1104|15161
FS018,Transcription factor (general),1104|15183
FS018,Transcription factor (general),1104|15216
FS018,Transcription factor (general),1104|15232
FS018,Transcription factor (general),1104|15246
FS018,Transcription factor (general),1104|15251
FS018,Transcription factor (general),1104|15299
FS018,Transcription factor (general),1104|15315
FS018,Transcription factor (general),1104|15341
FS018,Transcription factor (general),1104|15343
FS018,Transcription factor (general),1104|15351
FS018,Transcription factor (general),1104|15428
FS018,Transcription factor (general),1104|15485
FS018,Transcription factor (general),1104|15540
FS018,Transcription factor (general),1104|15557
FS018,Transcription factor (general),1104|15570
FS018,Transcription factor (general),1104|15717
FS018,Transcription factor (general),1104|15804
FS018,Transcription factor (general),1104|15813
FS018,Transcription factor (general),1104|15843
FS018,Transcription factor (general),1104|15898
FS018,Transcription factor (general),1104|15986
FS018,Transcription factor (general),1104|16065
FS018,Transcription factor (general),1104|16174
FS018,Transcription factor (general),1104|16199
FS018,Transcription factor (general),1104|16231
FS018,Transcription factor (general),1104|16258
FS018,Transcription factor (general),1104|16304
FS018,Transcription factor (general),1104|16305
FS018,Transcription factor (general),1104|16449
FS018,Transcription factor (general),1104|16523
FS018,Transcription factor (general),1104|16579
FS018,Transcription factor (general),1104|16631
FS018,Transcription factor (general),1104|16652
FS018,Transcription factor (general),1104|16702
FS018,Transcription factor (general),1104|16731
FS018,Transcription factor (general),1104|16774
FS018,Transcription factor (general),1104|16855
FS018,Transcription factor (general),1104|16918
FS018,Transcription factor (general),1104|17019
FS018,Transcription factor (general),1104|17106
FS018,Transcription factor (general),1104|17119
FS018,Transcription factor (general),1104|17137
FS018,Transcription factor (general),1104|17144
FS018,Transcription factor (general),1104|17161
FS018,Transcription factor (general),1104|17180
FS018,Transcription factor (general),1104|17232
FS018,Transcription factor (general),1104|17312
FS018,Transcription factor (general),1104|17377
FS018,Transcription factor (general),1104|17380
FS018,Transcription factor (general),1104|17454
FS018,Transcription factor (general),1104|17472
FS018,Transcription factor (general),1104|17519
FS018,Transcription factor (general),1104|17641
FS018,Transcription factor (general),1104|17664
FS018,Transcription factor (general),1104|17713
FS018,Transcription factor (general),1104|17721
FS018,Transcription factor (general),1104|17756
FS018,Transcription factor (general),1104|17762
FS018,Transcription factor (general),1104|17777
FS018,Transcription factor (general),1104|17805
FS018,Transcription factor (general),1104|17811
FS018,Transcription factor (general),1104|17814
FS019,Ribosomal protein,1104|00239
FS019,Ribosomal protein,1104|00435
FS019,Ribosomal protein,1104|00596
FS019,Ribosomal protein,1104|00662
FS019,Ribosomal protein,1104|00804
FS019,Ribosomal protein,1104|00809
FS019,Ribosomal protein,1104|01142
FS019,Ribosomal protein,1104|01222
FS019,Ribosomal protein,1104|01249
FS019,Ribosomal protein,1104|01286
FS019,Ribosomal protein,1104|01310
FS019,Ribosomal protein,1104|01665
FS019,Ribosomal protein,1104|01704
FS019,Ribosomal protein,1104|01808
FS019,Ribosomal protein,1104|01874
FS019,Ribosomal protein,1104|01891
FS019,Ribosomal protein,1104|01901
FS019,Ribosomal protein,1104|01928
FS019,Ribosomal protein,1104|02153
FS019,Ribosomal protein,1104|02251
FS019,Ribosomal protein,1104|02670
FS019,Ribosomal protein,1104|02858
FS019,Ribosomal protein,1104|02899
FS019,Ribosomal protein,1104|02977
FS019,Ribosomal protein,1104|02978
FS019,Ribosomal protein,1104|02979
FS019,Ribosomal protein,1104|02994
FS019,Ribosomal protein,1104|03081
FS019,Ribosomal protein,1104|03223
FS019,Ribosomal protein,1104|03281
FS019,Ribosomal protein,1104|03337
FS019,Ribosomal protein,1104|03372
FS019,Ribosomal protein,1104|03458
FS019,Ribosomal protein,1104|03508
FS019,Ribosomal protein,1104|03532
FS019,Ribosomal protein,1104|03889
FS019,Ribosomal protein,1104|04001
FS019,Ribosomal protein,1104|04167
FS019,Ribosomal protein,1104|04185
FS019,Ribosomal protein,1104|04308
FS019,Ribosomal protein,1104|04832
FS019,Ribosomal protein,1104|04997
FS019,Ribosomal protein,1104|05061
FS019,Ribosomal protein,1104|05328
FS019,Ribosomal protein,1104|05924
FS019,Ribosomal protein,1104|06022
FS019,Ribosomal protein,1104|06117
FS019,Ribosomal protein,1104|06131
FS019,Ribosomal protein,1104|06142
FS019,Ribosomal protein,1104|06229
FS019,Ribosomal protein,1104|06243
FS019,Ribosomal protein,1104|06847
FS019,Ribosomal protein,1104|06926
FS019,Ribosomal protein,1104|06961
FS019,Ribosomal protein,1104|06982
FS019,Ribosomal protein,1104|07133
FS019,Ribosomal protein,1104|07137
FS019,Ribosomal protein,1104|07217
FS019,Ribosomal protein,1104|07228
FS019,Ribosomal protein,1104|07396
FS019,Ribosomal protein,1104|07412
FS019,Ribosomal protein,1104|07445
FS019,Ribosomal protein,1104|07768
FS019,Ribosomal protein,1104|08186
FS019,Ribosomal protein,1104|08298
FS019,Ribosomal protein,1104|08338
FS019,Ribosomal protein,1104|08635
FS019,Ribosomal protein,1104|08818
FS019,Ribosomal protein,1104|08911
FS019,Ribosomal protein,1104|09115
FS019,Ribosomal protein,1104|09118
FS019,Ribosomal protein,1104|09129
FS019,Ribosomal protein,1104|09273
FS019,Ribosomal protein,1104|09314
FS019,Ribosomal protein,1104|09510
FS019,Ribosomal protein,1104|09604
FS019,Ribosomal protein,1104|09605
FS019,Ribosomal protein,1104|09619
FS019,Ribosomal protein,1104|09761
FS019,Ribosomal protein,1104|09955
FS019,Ribosomal protein,1104|10018
FS019,Ribosomal protein,1104|10255
FS019,Ribosomal protein,1104|10298
FS019,Ribosomal protein,1104|10305
FS019,Ribosomal protein,1104|10430
FS019,Ribosomal protein,1104|10775
FS019,Ribosomal protein,1104|11334
FS019,Ribosomal protein,1104|11349
FS019,Ribosomal protein,1104|11438
FS019,Ribosomal protein,1104|11455
FS019,Ribosomal protein,1104|11495
FS019,Ribosomal protein,1104|11509
FS019,Ribosomal protein,1104|11539
FS019,Ribosomal protein,1104|11830
FS019,Ribosomal protein,1104|11852
FS019,Ribosomal protein,1104|11877
FS019,Ribosomal protein,1104|11920
FS019,Ribosomal protein,1104|12226
FS019,Ribosomal protein,1104|12378
FS019,Ribosomal protein,1104|12380
FS019,Ribosomal protein,1104|12417
FS019,Ribosomal protein,1104|12549
FS019,Ribosomal protein,1104|12569
FS019,Ribosomal protein,1104|12799
FS019,Ribosomal protein,1104|12807
FS019,Ribosomal protein,1104|12815
FS019,Ribosomal protein,1104|12875
FS019,Ribosomal protein,1104|13201
FS019,Ribosomal protein,1104|13334
FS019,Ribosomal protein,1104|13388
FS019,Ribosomal protein,1104|13430
FS019,Ribosomal protein,1104|13676
FS019,Ribosomal protein,1104|13700
FS019,Ribosomal protein,1104|13904
FS019,Ribosomal protein,1104|14483
FS019,Ribosomal protein,1104|14548
FS019,Ribosomal protein,1104|14565
FS019,Ribosomal protein,1104|14604
FS019,Ribosomal protein,1104|15158
FS019,Ribosomal protein,1104|15215
FS019,Ribosomal protein,1104|15383
FS019,Ribosomal protein,1104|15394
FS019,Ribosomal protein,1104|15425
FS019,Ribosomal protein,1104|15560
FS019,Ribosomal protein,1104|15705
FS019,Ribosomal protein,1104|15759
FS019,Ribosomal protein,1104|15762
FS019,Ribosomal protein,1104|15810
FS019,Ribosomal protein,1104|15818
FS019,Ribosomal protein,1104|15889
FS019,Ribosomal protein,1104|16135
FS019,Ribosomal protein,1104|16162
FS019,Ribosomal protein,1104|16188
FS019,Ribosomal protein,1104|16390
FS019,Ribosomal protein,1104|16582
FS019,Ribosomal protein,1104|16843
FS019,Ribosomal protein,1104|16910
FS019,Ribosomal protein,1104|16988
FS019,Ribosomal protein,1104|17086
FS019,Ribosomal protein,1104|17093
FS019,Ribosomal protein,1104|17330
FS019,Ribosomal protein,1104|17570
FS019,Ribosomal protein,1104|17616
FS020,tRNA synthetase / translation,1104|00022
FS020,tRNA synthetase / translation,1104|00499
FS020,tRNA synthetase / translation,1104|00576
FS020,tRNA synthetase / translation,1104|00590
FS020,tRNA synthetase / translation,1104|00790
FS020,tRNA synthetase / translation,1104|00905
FS020,tRNA synthetase / translation,1104|00944
FS020,tRNA synthetase / translation,1104|01011
FS020,tRNA synthetase / translation,1104|01160
FS020,tRNA synthetase / translation,1104|01256
FS020,tRNA synthetase / translation,1104|01293
FS020,tRNA synthetase / translation,1104|01724
FS020,tRNA synthetase / translation,1104|01729
FS020,tRNA synthetase / translation,1104|02305
FS020,tRNA synthetase / translation,1104|02897
FS020,tRNA synthetase / translation,1104|03013
FS020,tRNA synthetase / translation,1104|03067
FS020,tRNA synthetase / translation,1104|03215
FS020,tRNA synthetase / translation,1104|03234
FS020,tRNA synthetase / translation,1104|03250
FS020,tRNA synthetase / translation,1104|03716
FS020,tRNA synthetase / translation,1104|03736
FS020,tRNA synthetase / translation,1104|04158
FS020,tRNA synthetase / translation,1104|04199
FS020,tRNA synthetase / translation,1104|04234
FS020,tRNA synthetase / translation,1104|04403
FS020,tRNA synthetase / translation,1104|04418
FS020,tRNA synthetase / translation,1104|05087
FS020,tRNA synthetase / translation,1104|05504
FS020,tRNA synthetase / translation,1104|06139
FS020,tRNA synthetase / translation,1104|06432
FS020,tRNA synthetase / translation,1104|06562
FS020,tRNA synthetase / translation,1104|06648
FS020,tRNA synthetase / translation,1104|06693
FS020,tRNA synthetase / translation,1104|06715
FS020,tRNA synthetase / translation,1104|06754
FS020,tRNA synthetase / translation,1104|06949
FS020,tRNA synthetase / translation,1104|07247
FS020,tRNA synthetase / translation,1104|07621
FS020,tRNA synthetase / translation,1104|07629
FS020,tRNA synthetase / translation,1104|07680
FS020,tRNA synthetase / translation,1104|07913
FS020,tRNA synthetase / translation,1104|07915
FS020,tRNA synthetase / translation,1104|08693
FS020,tRNA synthetase / translation,1104|08720
FS020,tRNA synthetase / translation,1104|09090
FS020,tRNA synthetase / translation,1104|09328
FS020,tRNA synthetase / translation,1104|09329
FS020,tRNA synthetase / translation,1104|09372
FS020,tRNA synthetase / translation,1104|10015
FS020,tRNA synthetase / translation,1104|10116
FS020,tRNA synthetase / translation,1104|10284
FS020,tRNA synthetase / translation,1104|10421
FS020,tRNA synthetase / translation,1104|10424
FS020,tRNA synthetase / translation,1104|11084
FS020,tRNA synthetase / translation,1104|11584
FS020,tRNA synthetase / translation,1104|12014
FS020,tRNA synthetase / translation,1104|12146
FS020,tRNA synthetase / translation,1104|12275
FS020,tRNA synthetase / translation,1104|12384
FS020,tRNA synthetase / translation,1104|13486
FS020,tRNA synthetase / translation,1104|13513
FS020,tRNA synthetase / translation,1104|13626
FS020,tRNA synthetase / translation,1104|13674
FS020,tRNA synthetase / translation,1104|13773
FS020,tRNA synthetase / translation,1104|14292
FS020,tRNA synthetase / translation,1104|14426
FS020,tRNA synthetase / translation,1104|14857
FS020,tRNA synthetase / translation,1104|15217
FS020,tRNA synthetase / translation,1104|15828
FS020,tRNA synthetase / translation,1104|16517
FS020,tRNA synthetase / translation,1104|16577
FS020,tRNA synthetase / translation,1104|16650
FS020,tRNA synthetase / translation,1104|17405
FS020,tRNA synthetase / translation,1104|17483
FS021,Methyltransferase,1104|00138
FS021,Methyltransferase,1104|00321
FS021,Methyltransferase,1104|00326
FS021,Methyltransferase,1104|00332
FS021,Methyltransferase,1104|00445
FS021,Methyltransferase,1104|00558
FS021,Methyltransferase,1104|00611
FS021,Methyltransferase,1104|00641
FS021,Methyltransferase,1104|00682
FS021,Methyltransferase,1104|00823
FS021,Methyltransferase,1104|01025
FS021,Methyltransferase,1104|01051
FS021,Methyltransferase,1104|01075
FS021,Methyltransferase,1104|01076
FS021,Methyltransferase,1104|01192
FS021,Methyltransferase,1104|01323
FS021,Methyltransferase,1104|01376
FS021,Methyltransferase,1104|01403
FS021,Methyltransferase,1104|01404
FS021,Methyltransferase,1104|01503
FS021,Methyltransferase,1104|01537
FS021,Methyltransferase,1104|01583
FS021,Methyltransferase,1104|01779
FS021,Methyltransferase,1104|01816
FS021,Methyltransferase,1104|02021
FS021,Methyltransferase,1104|02156
FS021,Methyltransferase,1104|02249
FS021,Methyltransferase,1104|02295
FS021,Methyltransferase,1104|02329
FS021,Methyltransferase,1104|02436
FS021,Methyltransferase,1104|02555
FS021,Methyltransferase,1104|02563
FS021,Methyltransferase,1104|02674
FS021,Methyltransferase,1104|02688
FS021,Methyltransferase,1104|02781
FS021,Methyltransferase,1104|02793
FS021,Methyltransferase,1104|03097
FS021,Methyltransferase,1104|03098
FS021,Methyltransferase,1104|03128
FS021,Methyltransferase,1104|03166
FS021,Methyltransferase,1104|03251
FS021,Methyltransferase,1104|03275
FS021,Methyltransferase,1104|03395
FS021,Methyltransferase,1104|03409
FS021,Methyltransferase,1104|03442
FS021,Methyltransferase,1104|03444
FS021,Methyltransferase,1104|03621
FS021,Methyltransferase,1104|03634
FS021,Methyltransferase,1104|03645
FS021,Methyltransferase,1104|03676
FS021,Methyltransferase,1104|03760
FS021,Methyltransferase,1104|03901
FS021,Methyltransferase,1104|03974
FS021,Methyltransferase,1104|04153
FS021,Methyltransferase,1104|04253
FS021,Methyltransferase,1104|04286
FS021,Methyltransferase,1104|04563
FS021,Methyltransferase,1104|04678
FS021,Methyltransferase,1104|04741
FS021,Methyltransferase,1104|04814
FS021,Methyltransferase,1104|04974
FS021,Methyltransferase,1104|05029
FS021,Methyltransferase,1104|05083
FS021,Methyltransferase,1104|05225
FS021,Methyltransferase,1104|05264
FS021,Methyltransferase,1104|05287
FS021,Methyltransferase,1104|05388
FS021,Methyltransferase,1104|05389
FS021,Methyltransferase,1104|05418
FS021,Methyltransferase,1104|05421
FS021,Methyltransferase,1104|05445
FS021,Methyltransferase,1104|05521
FS021,Methyltransferase,1104|05634
FS021,Methyltransferase,1104|05678
FS021,Methyltransferase,1104|05853
FS021,Methyltransferase,1104|05913
FS021,Methyltransferase,1104|05951
FS021,Methyltransferase,1104|05961
FS021,Methyltransferase,1104|06023
FS021,Methyltransferase,1104|06165
FS021,Methyltransferase,1104|06199
FS021,Methyltransferase,1104|06314
FS021,Methyltransferase,1104|06331
FS021,Methyltransferase,1104|06468
FS021,Methyltransferase,1104|06496
FS021,Methyltransferase,1104|06512
FS021,Methyltransferase,1104|06536
FS021,Methyltransferase,1104|06564
FS021,Methyltransferase,1104|06611
FS021,Methyltransferase,1104|06673
FS021,Methyltransferase,1104|06731
FS021,Methyltransferase,1104|06774
FS021,Methyltransferase,1104|07025
FS021,Methyltransferase,1104|07358
FS021,Methyltransferase,1104|07399
FS021,Methyltransferase,1104|07464
FS021,Methyltransferase,1104|07499
FS021,Methyltransferase,1104|07655
FS021,Methyltransferase,1104|07692
FS021,Methyltransferase,1104|07734
FS021,Methyltransferase,1104|07767
FS021,Methyltransferase,1104|07826
FS021,Methyltransferase,1104|07828
FS021,Methyltransferase,1104|07833
FS021,Methyltransferase,1104|07855
FS021,Methyltransferase,1104|08022
FS021,Methyltransferase,1104|08095
FS021,Methyltransferase,1104|08105
FS021,Methyltransferase,1104|08142
FS021,Methyltransferase,1104|08185
FS021,Methyltransferase,1104|08215
FS021,Methyltransferase,1104|08347
FS021,Methyltransferase,1104|08395
FS021,Methyltransferase,1104|08399
FS021,Methyltransferase,1104|08474
FS021,Methyltransferase,1104|08475
FS021,Methyltransferase,1104|08528
FS021,Methyltransferase,1104|08607
FS021,Methyltransferase,1104|08666
FS021,Methyltransferase,1104|08688
FS021,Methyltransferase,1104|08782
FS021,Methyltransferase,1104|08863
FS021,Methyltransferase,1104|08920
FS021,Methyltransferase,1104|09075
FS021,Methyltransferase,1104|09084
FS021,Methyltransferase,1104|09472
FS021,Methyltransferase,1104|09502
FS021,Methyltransferase,1104|09583
FS021,Methyltransferase,1104|09629
FS021,Methyltransferase,1104|09658
FS021,Methyltransferase,1104|09689
FS021,Methyltransferase,1104|09749
FS021,Methyltransferase,1104|09860
FS021,Methyltransferase,1104|09899
FS021,Methyltransferase,1104|09903
FS021,Methyltransferase,1104|09941
FS021,Methyltransferase,1104|10223
FS021,Methyltransferase,1104|10258
FS021,Methyltransferase,1104|10352
FS021,Methyltransferase,1104|10370
FS021,Methyltransferase,1104|10690
FS021,Methyltransferase,1104|10909
FS021,Methyltransferase,1104|10936
FS021,Methyltransferase,1104|10971
FS021,Methyltransferase,1104|11094
FS021,Methyltransferase,1104|11265
FS021,Methyltransferase,1104|11581
FS021,Methyltransferase,1104|11586
FS021,Methyltransferase,1104|11607
FS021,Methyltransferase,1104|11786
FS021,Methyltransferase,1104|11853
FS021,Methyltransferase,1104|11876
FS021,Methyltransferase,1104|11884
FS021,Methyltransferase,1104|11957
FS021,Methyltransferase,1104|12214
FS021,Methyltransferase,1104|12221
FS021,Methyltransferase,1104|12266
FS021,Methyltransferase,1104|12294
FS021,Methyltransferase,1104|12310
FS021,Methyltransferase,1104|12347
FS021,Methyltransferase,1104|12406
FS021,Methyltransferase,1104|12544
FS021,Methyltransferase,1104|12621
FS021,Methyltransferase,1104|12658
FS021,Methyltransferase,1104|12668
FS021,Methyltransferase,1104|12674
FS021,Methyltransferase,1104|12718
FS021,Methyltransferase,1104|12755
FS021,Methyltransferase,1104|12847
FS021,Methyltransferase,1104|12860
FS021,Methyltransferase,1104|12901
FS021,Methyltransferase,1104|12958
FS021,Methyltransferase,1104|13110
FS021,Methyltransferase,1104|13294
FS021,Methyltransferase,1104|13416
FS021,Methyltransferase,1104|13494
FS021,Methyltransferase,1104|13573
FS021,Methyltransferase,1104|13705
FS021,Methyltransferase,1104|13828
FS021,Methyltransferase,1104|14023
FS021,Methyltransferase,1104|14084
FS021,Methyltransferase,1104|14143
FS021,Methyltransferase,1104|14253
FS021,Methyltransferase,1104|14338
FS021,Methyltransferase,1104|14418
FS021,Methyltransferase,1104|14474
FS021,Methyltransferase,1104|14562
FS021,Methyltransferase,1104|14583
FS021,Methyltransferase,1104|14835
FS021,Methyltransferase,1104|14844
FS021,Methyltransferase,1104|14864
FS021,Methyltransferase,1104|14867
FS021,Methyltransferase,1104|14869
FS021,Methyltransferase,1104|14989
FS021,Methyltransferase,1104|15094
FS021,Methyltransferase,1104|15203
FS021,Methyltransferase,1104|15336
FS021,Methyltransferase,1104|15370
FS021,Methyltransferase,1104|15372
FS021,Methyltransferase,1104|15455
FS021,Methyltransferase,1104|15458
FS021,Methyltransferase,1104|15493
FS021,Methyltransferase,1104|15542
FS021,Methyltransferase,1104|15839
FS021,Methyltransferase,1104|15930
FS021,Methyltransferase,1104|16013
FS021,Methyltransferase,1104|16259
FS021,Methyltransferase,1104|16325
FS021,Methyltransferase,1104|16409
FS021,Methyltransferase,1104|16568
FS021,Methyltransferase,1104|16621
FS021,Methyltransferase,1104|16711
FS021,Methyltransferase,1104|16772
FS021,Methyltransferase,1104|16788
FS021,Methyltransferase,1104|16963
FS021,Methyltransferase,1104|16969
FS021,Methyltransferase,1104|17026
FS021,Methyltransferase,1104|17185
FS021,Methyltransferase,1104|17270
FS021,Methyltransferase,1104|17340
FS021,Methyltransferase,1104|17473
FS021,Methyltransferase,1104|17474
FS021,Methyltransferase,1104|17490
FS021,Methyltransferase,1104|17572
FS021,Methyltransferase,1104|17594
FS021,Methyltransferase,1104|17755
FS021,Methyltransferase,1104|17822
FS021,Methyltransferase,1104|17826
FS022,Polyketide / terpene synthase,1104|00578
FS022,Polyketide / terpene synthase,1104|00726
FS022,Polyketide / terpene synthase,1104|01272
FS022,Polyketide / terpene synthase,1104|02123
FS022,Polyketide / terpene synthase,1104|02596
FS022,Polyketide / terpene synthase,1104|02757
FS022,Polyketide / terpene synthase,1104|02758
FS022,Polyketide / terpene synthase,1104|03142
FS022,Polyketide / terpene synthase,1104|03181
FS022,Polyketide / terpene synthase,1104|03940
FS022,Polyketide / terpene synthase,1104|04122
FS022,Polyketide / terpene synthase,1104|04299
FS022,Polyketide / terpene synthase,1104|04784
FS022,Polyketide / terpene synthase,1104|05265
FS022,Polyketide / terpene synthase,1104|05400
FS022,Polyketide / terpene synthase,1104|05455
FS022,Polyketide / terpene synthase,1104|05702
FS022,Polyketide / terpene synthase,1104|05936
FS022,Polyketide / terpene synthase,1104|06178
FS022,Polyketide / terpene synthase,1104|06577
FS022,Polyketide / terpene synthase,1104|06818
FS022,Polyketide / terpene synthase,1104|06825
FS022,Polyketide / terpene synthase,1104|07533
FS022,Polyketide / terpene synthase,1104|07679
FS022,Polyketide / terpene synthase,1104|07706
FS022,Polyketide / terpene synthase,1104|08049
FS022,Polyketide / terpene synthase,1104|08301
FS022,Polyketide / terpene synthase,1104|09460
FS022,Polyketide / terpene synthase,1104|09478
FS022,Polyketide / terpene synthase,1104|09813
FS022,Polyketide / terpene synthase,1104|11018
FS022,Polyketide / terpene synthase,1104|11733
FS022,Polyketide / terpene synthase,1104|12329
FS022,Polyketide / terpene synthase,1104|12913
FS022,Polyketide / terpene synthase,1104|14100
FS022,Polyketide / terpene synthase,1104|14118
FS022,Polyketide / terpene synthase,1104|14125
FS022,Polyketide / terpene synthase,1104|14276
FS022,Polyketide / terpene synthase,1104|14299
FS022,Polyketide / terpene synthase,1104|15069
FS022,Polyketide / terpene synthase,1104|15218
FS022,Polyketide / terpene synthase,1104|15606
FS022,Polyketide / terpene synthase,1104|16002
FS022,Polyketide / terpene synthase,1104|16043
FS022,Polyketide / terpene synthase,1104|16706
FS022,Polyketide / terpene synthase,1104|17196
FS022,Polyketide / terpene synthase,1104|17262
FS022,Polyketide / terpene synthase,1104|17266
FS022,Polyketide / terpene synthase,1104|17278
FS024,Heat shock / chaperone,1104|00250
FS024,Heat shock / chaperone,1104|00450
FS024,Heat shock / chaperone,1104|00520
FS024,Heat shock / chaperone,1104|01108
FS024,Heat shock / chaperone,1104|01181
FS024,Heat shock / chaperone,1104|01425
FS024,Heat shock / chaperone,1104|01451
FS024,Heat shock / chaperone,1104|01702
FS024,Heat shock / chaperone,1104|01770
FS024,Heat shock / chaperone,1104|02179
FS024,Heat shock / chaperone,1104|02337
FS024,Heat shock / chaperone,1104|02792
FS024,Heat shock / chaperone,1104|02934
FS024,Heat shock / chaperone,1104|02937
FS024,Heat shock / chaperone,1104|03072
FS024,Heat shock / chaperone,1104|03118
FS024,Heat shock / chaperone,1104|03406
FS024,Heat shock / chaperone,1104|03419
FS024,Heat shock / chaperone,1104|03633
FS024,Heat shock / chaperone,1104|03938
FS024,Heat shock / chaperone,1104|04406
FS024,Heat shock / chaperone,1104|04567
FS024,Heat shock / chaperone,1104|05970
FS024,Heat shock / chaperone,1104|06169
FS024,Heat shock / chaperone,1104|06289
FS024,Heat shock / chaperone,1104|06291
FS024,Heat shock / chaperone,1104|06344
FS024,Heat shock / chaperone,1104|06588
FS024,Heat shock / chaperone,1104|07344
FS024,Heat shock / chaperone,1104|07350
FS024,Heat shock / chaperone,1104|07909
FS024,Heat shock / chaperone,1104|07941
FS024,Heat shock / chaperone,1104|07977
FS024,Heat shock / chaperone,1104|08468
FS024,Heat shock / chaperone,1104|08649
FS024,Heat shock / chaperone,1104|08723
FS024,Heat shock / chaperone,1104|08895
FS024,Heat shock / chaperone,1104|09233
FS024,Heat shock / chaperone,1104|09235
FS024,Heat shock / chaperone,1104|09413
FS024,Heat shock / chaperone,1104|09830
FS024,Heat shock / chaperone,1104|10021
FS024,Heat shock / chaperone,1104|10065
FS024,Heat shock / chaperone,1104|10118
FS024,Heat shock / chaperone,1104|10406
FS024,Heat shock / chaperone,1104|10609
FS024,Heat shock / chaperone,1104|10752
FS024,Heat shock / chaperone,1104|11023
FS024,Heat shock / chaperone,1104|11144
FS024,Heat shock / chaperone,1104|11154
FS024,Heat shock / chaperone,1104|11311
FS024,Heat shock / chaperone,1104|11368
FS024,Heat shock / chaperone,1104|11995
FS024,Heat shock / chaperone,1104|12634
FS024,Heat shock / chaperone,1104|12991
FS024,Heat shock / chaperone,1104|13223
FS024,Heat shock / chaperone,1104|13548
FS024,Heat shock / chaperone,1104|13653
FS024,Heat shock / chaperone,1104|13697
FS024,Heat shock / chaperone,1104|14478
FS024,Heat shock / chaperone,1104|15237
FS024,Heat shock / chaperone,1104|15339
FS024,Heat shock / chaperone,1104|15474
FS024,Heat shock / chaperone,1104|15773
FS024,Heat shock / chaperone,1104|15892
FS024,Heat shock / chaperone,1104|16275
FS024,Heat shock / chaperone,1104|16292
FS024,Heat shock / chaperone,1104|16353
FS024,Heat shock / chaperone,1104|16525
FS024,Heat shock / chaperone,1104|16581
FS024,Heat shock / chaperone,1104|16584
FS024,Heat shock / chaperone,1104|16636
FS024,Heat shock / chaperone,1104|16645
FS024,Heat shock / chaperone,1104|16686
FS024,Heat shock / chaperone,1104|16812
FS025,Mitochondrial respiration,1104|00033
FS025,Mitochondrial respiration,1104|00434
FS025,Mitochondrial respiration,1104|00533
FS025,Mitochondrial respiration,1104|00674
FS025,Mitochondrial respiration,1104|01413
FS025,Mitochondrial respiration,1104|01956
FS025,Mitochondrial respiration,1104|02445
FS025,Mitochondrial respiration,1104|02816
FS025,Mitochondrial respiration,1104|02822
FS025,Mitochondrial respiration,1104|02825
FS025,Mitochondrial respiration,1104|02874
FS025,Mitochondrial respiration,1104|02898
FS025,Mitochondrial respiration,1104|02981
FS025,Mitochondrial respiration,1104|03290
FS025,Mitochondrial respiration,1104|03367
FS025,Mitochondrial respiration,1104|03484
FS025,Mitochondrial respiration,1104|03488
FS025,Mitochondrial respiration,1104|03570
FS025,Mitochondrial respiration,1104|03859
FS025,Mitochondrial respiration,1104|03887
FS025,Mitochondrial respiration,1104|03974
FS025,Mitochondrial respiration,1104|04253
FS025,Mitochondrial respiration,1104|04400
FS025,Mitochondrial respiration,1104|04456
FS025,Mitochondrial respiration,1104|04617
FS025,Mitochondrial respiration,1104|04848
FS025,Mitochondrial respiration,1104|05199
FS025,Mitochondrial respiration,1104|05495
FS025,Mitochondrial respiration,1104|05878
FS025,Mitochondrial respiration,1104|06121
FS025,Mitochondrial respiration,1104|06179
FS025,Mitochondrial respiration,1104|06263
